Start_date,End_date,Difference
2020-01-08,2020-01-15,1.3097999999999992
2020-01-09,2020-01-16,1.2917000000000005
2020-01-10,2020-01-17,1.2691999999999997
2020-01-13,2020-01-20,1.2783999999999995
2020-01-14,2020-01-21,1.2727000000000004
2020-01-15,2020-01-22,1.3033000000000001
2020-01-16,2020-01-23,1.3034
2020-01-17,2020-01-24,1.2698
2020-01-20,2020-01-27,1.2580999999999989
2020-01-21,2020-01-28,1.2331000000000003
2020-01-22,2020-01-29,1.1905999999999999
2020-01-23,2020-01-30,1.1851000000000003
2020-01-24,2020-01-31,1.1669999999999998
2020-01-27,2020-02-03,1.0692000000000004
2020-01-28,2020-02-04,1.0167000000000002
2020-01-29,2020-02-05,1.0311000000000003
2020-01-30,2020-02-06,0.9477999999999991
2020-01-31,2020-02-07,0.9529999999999994
2020-02-03,2020-02-10,0.9017
2020-02-04,2020-02-11,0.9446999999999992
2020-02-05,2020-02-12,0.9939999999999998
2020-02-06,2020-02-13,0.966899999999999
2020-02-07,2020-02-14,0.9032999999999998
2020-02-10,2020-02-17,0.9322999999999997
2020-02-11,2020-02-18,0.9115000000000002
2020-02-12,2020-02-19,0.9690999999999992
2020-02-13,2020-02-20,0.9320000000000004
2020-02-14,2020-02-21,0.9252000000000002
2020-02-17,2020-02-24,0.9085999999999999
2020-02-18,2020-02-25,0.8452000000000002
2020-02-19,2020-02-26,0.8966999999999992
2020-02-20,2020-02-27,0.8623999999999992
2020-02-21,2020-02-28,0.8331999999999997
2020-02-24,2020-03-02,0.8057999999999996
2020-02-25,2020-03-03,0.7996999999999996
2020-02-26,2020-03-04,0.7827000000000002
2020-02-27,2020-03-05,0.785499999999999
2020-02-28,2020-03-06,0.7081999999999997
2020-03-02,2020-03-09,0.8177000000000003
2020-03-03,2020-03-10,0.8777999999999988
2020-03-04,2020-03-11,0.9093999999999998
2020-03-05,2020-03-12,0.9017999999999997
2020-03-06,2020-03-13,0.9114000000000004
2020-03-09,2020-03-16,0.6664999999999992
2020-03-10,2020-03-17,0.6524000000000001
2020-03-11,2020-03-18,0.5960000000000001
2020-03-12,2020-03-19,0.05829999999999913
2020-03-13,2020-03-20,0.17910000000000004
2020-03-16,2020-03-23,-0.11400000000000077
2020-03-17,2020-03-24,-0.3049999999999997
2020-03-18,2020-03-25,-0.5290999999999997
2020-03-19,2020-03-26,-1.2307000000000006
2020-03-20,2020-03-27,-1.1486999999999998
2020-03-23,2020-03-30,-1.1944
2020-03-24,2020-03-31,-0.8711000000000002
2020-03-25,2020-04-01,-0.7027000000000001
2020-03-26,2020-04-02,-0.32510000000000083
2020-03-27,2020-04-03,-0.44599999999999973
2020-03-30,2020-04-06,-0.42100000000000115
2020-03-31,2020-04-07,-0.3332999999999995
2020-04-01,2020-04-08,-0.1316000000000006
2020-04-02,2020-04-14,-0.12880000000000003
2020-04-03,2020-04-15,-0.27059999999999995
2020-04-06,2020-04-16,-0.38039999999999985
2020-04-07,2020-04-17,-0.020100000000001117
2020-04-08,2020-04-20,-0.1247000000000007
2020-04-14,2020-04-21,-0.14579999999999949
2020-04-15,2020-04-22,-0.329600000000001
2020-04-16,2020-04-23,-0.3111999999999995
2020-04-17,2020-04-24,-0.21850000000000058
2020-04-20,2020-04-27,-0.2049000000000003
2020-04-21,2020-04-28,-0.42490000000000094
2020-04-22,2020-04-29,-0.5733999999999995
2020-04-23,2020-04-30,-0.5187000000000008
2020-04-24,2020-05-04,-0.4558
2020-04-27,2020-05-05,-0.37979999999999947
2020-04-28,2020-05-06,-0.19650000000000034
2020-04-29,2020-05-07,-0.22489999999999988
2020-04-30,2020-05-08,-0.11080000000000112
2020-05-04,2020-05-11,-0.18040000000000056
2020-05-05,2020-05-12,-0.1318999999999999
2020-05-06,2020-05-13,-0.08950000000000102
2020-05-07,2020-05-14,-0.06639999999999979
2020-05-08,2020-05-15,-0.0365000000000002
2020-05-11,2020-05-18,-0.03270000000000017
2020-05-12,2020-05-19,-0.006099999999999994
2020-05-13,2020-05-20,0.1144999999999996
2020-05-14,2020-05-22,-0.07570000000000121
2020-05-15,2020-05-25,-0.06729999999999947
2020-05-18,2020-05-26,0.04839999999999911
2020-05-19,2020-05-27,0.2041000000000004
2020-05-20,2020-05-28,0.24680000000000035
2020-05-22,2020-05-29,0.16889999999999894
2020-05-25,2020-06-02,0.1487999999999996
2020-05-26,2020-06-03,0.2458999999999989
2020-05-27,2020-06-04,0.32039999999999935
2020-05-28,2020-06-05,0.3182999999999989
2020-05-29,2020-06-08,0.48489999999999966
2020-06-02,2020-06-09,0.6146999999999991
2020-06-03,2020-06-10,0.6335999999999995
2020-06-04,2020-06-11,0.7458999999999989
2020-06-05,2020-06-12,0.8693999999999988
2020-06-08,2020-06-15,0.9032
2020-06-09,2020-06-16,0.8384
2020-06-10,2020-06-17,0.9079999999999995
2020-06-11,2020-06-18,0.7257999999999996
2020-06-12,2020-06-19,0.5762
2020-06-15,2020-06-22,0.49549999999999983
2020-06-16,2020-06-23,0.6756999999999991
2020-06-17,2020-06-24,0.6416000000000004
2020-06-18,2020-06-25,0.6302000000000003
2020-06-19,2020-06-26,0.6152999999999995
2020-06-22,2020-06-29,0.5420999999999996
2020-06-23,2020-06-30,0.6879999999999988
2020-06-24,2020-07-01,0.6016999999999992
2020-06-25,2020-07-02,0.46279999999999966
2020-06-26,2020-07-03,0.4649000000000001
2020-06-29,2020-07-06,0.5115999999999996
2020-06-30,2020-07-07,0.4277999999999995
2020-07-01,2020-07-08,0.5530999999999988
2020-07-02,2020-07-09,0.7028999999999996
2020-07-03,2020-07-10,0.6593
2020-07-06,2020-07-13,0.7933000000000003
2020-07-07,2020-07-14,0.7456999999999994
2020-07-08,2020-07-15,0.7018000000000004
2020-07-09,2020-07-16,0.811399999999999
2020-07-10,2020-07-17,0.6687999999999992
2020-07-13,2020-07-20,0.7584999999999997
2020-07-14,2020-07-21,0.7561
2020-07-15,2020-07-22,0.8858999999999995
2020-07-16,2020-07-23,0.8726000000000003
2020-07-17,2020-07-24,0.8973999999999993
2020-07-20,2020-07-27,0.9078999999999997
2020-07-21,2020-07-28,1.0023
2020-07-22,2020-07-29,1.0739
2020-07-23,2020-07-30,1.0037000000000003
2020-07-24,2020-07-31,0.9587000000000003
2020-07-27,2020-08-03,1.1006999999999998
2020-07-28,2020-08-04,1.0455000000000005
2020-07-29,2020-08-05,1.0830000000000002
2020-07-30,2020-08-06,1.0425000000000004
2020-07-31,2020-08-07,1.1141000000000005
2020-08-03,2020-08-10,1.0312999999999999
2020-08-04,2020-08-11,1.0292999999999992
2020-08-05,2020-08-12,1.1808999999999994
2020-08-06,2020-08-13,1.176499999999999
2020-08-07,2020-08-14,1.1655999999999995
2020-08-10,2020-08-17,1.1364
2020-08-11,2020-08-18,1.2053999999999991
2020-08-12,2020-08-19,1.2127999999999997
2020-08-13,2020-08-20,1.2864000000000004
2020-08-14,2020-08-21,1.2498000000000005
2020-08-17,2020-08-24,1.303799999999999
2020-08-18,2020-08-25,1.3524999999999991
2020-08-19,2020-08-26,1.3350999999999988
2020-08-20,2020-08-27,1.221499999999999
2020-08-21,2020-08-28,1.1730999999999998
2020-08-24,2020-08-31,1.2090999999999994
2020-08-25,2020-09-01,1.2264
2020-08-26,2020-09-02,1.214599999999999
2020-08-27,2020-09-03,1.2635000000000005
2020-08-28,2020-09-04,1.3851999999999993
2020-08-31,2020-09-07,1.4161000000000001
2020-09-01,2020-09-08,1.4648000000000003
2020-09-02,2020-09-09,1.399099999999999
2020-09-03,2020-09-10,1.2571999999999992
2020-09-04,2020-09-11,1.2408000000000001
2020-09-07,2020-09-14,1.2538
2020-09-08,2020-09-15,1.1174
2020-09-09,2020-09-16,1.0710999999999995
2020-09-10,2020-09-17,1.1531000000000002
2020-09-11,2020-09-18,1.1434999999999995
2020-09-14,2020-09-21,1.1683000000000003
2020-09-15,2020-09-22,1.1778999999999993
2020-09-16,2020-09-23,1.1902999999999988
2020-09-17,2020-09-24,1.0821000000000005
2020-09-18,2020-09-25,1.0844000000000005
2020-09-21,2020-09-28,0.9384999999999994
2020-09-22,2020-09-29,0.8429000000000002
2020-09-23,2020-09-30,0.7696000000000005
2020-09-24,2020-10-01,0.638399999999999
2020-09-25,2020-10-02,0.5930999999999997
2020-09-28,2020-10-05,0.6967999999999996
2020-09-29,2020-10-06,0.7258999999999993
2020-09-30,2020-10-07,0.690999999999999
2020-10-01,2020-10-08,0.8911999999999995
2020-10-02,2020-10-09,0.8765999999999998
2020-10-05,2020-10-12,0.9222999999999999
2020-10-06,2020-10-13,0.9649000000000001
2020-10-07,2020-10-14,0.8849999999999998
2020-10-08,2020-10-15,0.904399999999999
2020-10-09,2020-10-16,0.9632000000000005
2020-10-12,2020-10-19,1.0253999999999994
2020-10-13,2020-10-20,1.0162999999999993
2020-10-14,2020-10-21,0.9623999999999988
2020-10-15,2020-10-22,0.7965999999999998
2020-10-16,2020-10-23,0.8400999999999996
2020-10-19,2020-10-26,0.8834999999999997
2020-10-20,2020-10-27,0.883799999999999
2020-10-21,2020-10-28,0.9490999999999996
2020-10-22,2020-10-29,0.9239999999999995
2020-10-23,2020-10-30,0.9636999999999993
2020-10-26,2020-11-02,0.9106000000000005
2020-10-27,2020-11-03,1.0109999999999992
2020-10-28,2020-11-04,0.8185000000000002
2020-10-29,2020-11-05,0.6462000000000003
2020-10-30,2020-11-06,0.688699999999999
2020-11-02,2020-11-09,0.6351999999999993
2020-11-03,2020-11-10,0.7635000000000005
2020-11-04,2020-11-11,0.8231000000000002
2020-11-05,2020-11-12,1.0200999999999993
2020-11-06,2020-11-13,0.9725000000000001
2020-11-09,2020-11-16,1.1593999999999998
2020-11-10,2020-11-17,1.1431000000000004
2020-11-11,2020-11-18,1.0976999999999997
2020-11-12,2020-11-19,1.0419
2020-11-13,2020-11-20,1.0210999999999988
2020-11-16,2020-11-23,1.1014
2020-11-17,2020-11-24,1.1097000000000001
2020-11-18,2020-11-25,1.1469000000000005
2020-11-19,2020-11-26,1.137599999999999
2020-11-20,2020-11-27,1.1853999999999996
2020-11-23,2020-11-30,1.1897000000000002
2020-11-24,2020-12-01,1.1738
2020-11-25,2020-12-02,1.3003999999999998
2020-11-26,2020-12-03,1.2896
2020-11-27,2020-12-04,1.3123000000000005
2020-11-30,2020-12-07,1.3568999999999996
2020-12-01,2020-12-08,1.3131000000000004
2020-12-02,2020-12-09,1.3042999999999996
2020-12-03,2020-12-10,1.3607999999999993
2020-12-04,2020-12-11,1.4054000000000002
2020-12-07,2020-12-14,1.405199999999999
2020-12-08,2020-12-15,1.3987999999999996
2020-12-09,2020-12-16,1.4382000000000001
2020-12-10,2020-12-17,1.340399999999999
2020-12-11,2020-12-18,1.351799999999999
2020-12-14,2020-12-21,1.4704999999999995
2020-12-15,2020-12-22,1.4293999999999993
2020-12-16,2020-12-23,1.4933999999999994
2020-12-17,2020-12-28,1.5968999999999998
2020-12-18,2020-12-29,1.5939999999999994
2020-12-21,2020-12-30,1.4221000000000004
2020-12-22,2020-12-31,1.5166000000000004
2020-12-23,2021-01-04,1.4399999999999995
2020-12-28,2021-01-05,1.5208999999999993
2020-12-29,2021-01-06,1.5664999999999996
2020-12-30,2021-01-07,1.584299999999999
2020-12-31,2021-01-08,1.6397999999999993
2021-01-04,2021-01-11,1.6785999999999994
2021-01-05,2021-01-12,1.6389999999999993
2021-01-06,2021-01-13,1.7585999999999995
2021-01-07,2021-01-14,1.746599999999999
2021-01-08,2021-01-15,1.7753999999999994
2021-01-11,2021-01-18,1.6481999999999992
2021-01-12,2021-01-19,1.6397999999999993
2021-01-13,2021-01-20,1.6740999999999993
2021-01-14,2021-01-21,1.6678999999999995
2021-01-15,2021-01-22,1.6649999999999991
2021-01-18,2021-01-25,1.5634999999999994
2021-01-19,2021-01-26,1.6475999999999988
2021-01-20,2021-01-27,1.6417000000000002
2021-01-21,2021-01-28,1.7407000000000004
2021-01-22,2021-01-29,1.6753
2021-01-25,2021-02-01,1.6570999999999998
2021-01-26,2021-02-02,1.6182999999999996
2021-01-27,2021-02-03,1.5414999999999992
2021-01-28,2021-02-04,1.4712999999999994
2021-01-29,2021-02-05,1.649799999999999
2021-02-01,2021-02-08,1.575099999999999
2021-02-02,2021-02-09,1.581999999999999
2021-02-03,2021-02-10,1.5563000000000002
2021-02-04,2021-02-11,1.554499999999999
2021-02-05,2021-02-12,1.5711999999999993
2021-02-08,2021-02-15,1.6297999999999995
2021-02-09,2021-02-16,1.6968999999999994
2021-02-10,2021-02-17,1.7382999999999988
2021-02-11,2021-02-18,1.7263000000000002
2021-02-12,2021-02-19,1.677999999999999
2021-02-15,2021-02-22,1.7659000000000002
2021-02-16,2021-02-23,1.7775999999999996
2021-02-17,2021-02-24,1.7052999999999994
2021-02-18,2021-02-25,1.7167999999999992
2021-02-19,2021-02-26,1.761899999999999
2021-02-22,2021-03-01,1.6678999999999995
2021-02-23,2021-03-02,1.6745
2021-02-24,2021-03-03,1.7348
2021-02-25,2021-03-04,1.8063000000000002
2021-02-26,2021-03-05,1.5913000000000004
2021-03-01,2021-03-08,1.577
2021-03-02,2021-03-09,1.645999999999999
2021-03-03,2021-03-10,1.6687999999999992
2021-03-04,2021-03-11,1.6470000000000002
2021-03-05,2021-03-12,1.6189999999999998
2021-03-08,2021-03-15,1.5945
2021-03-09,2021-03-16,1.6943000000000001
2021-03-10,2021-03-17,1.6950000000000003
2021-03-11,2021-03-18,1.7415000000000003
2021-03-12,2021-03-19,1.7199999999999989
2021-03-15,2021-03-22,1.7003000000000004
2021-03-16,2021-03-23,1.7012
2021-03-17,2021-03-24,1.6721000000000004
2021-03-18,2021-03-25,1.688699999999999
2021-03-19,2021-03-26,1.593
2021-03-22,2021-03-29,1.6706000000000003
2021-03-23,2021-03-30,1.6069999999999993
2021-03-24,2021-03-31,1.5835999999999988
2021-03-25,2021-04-06,1.5591999999999988
2021-03-26,2021-04-07,1.5780999999999992
2021-03-29,2021-04-08,1.6236999999999995
2021-03-30,2021-04-09,1.6029999999999998
2021-03-31,2021-04-12,1.647499999999999
2021-04-06,2021-04-13,1.641399999999999
2021-04-07,2021-04-14,1.7127
2021-04-08,2021-04-15,1.6841999999999988
2021-04-09,2021-04-16,1.6654999999999998
2021-04-12,2021-04-19,1.6928999999999998
2021-04-13,2021-04-20,1.625399999999999
2021-04-14,2021-04-21,1.7516999999999996
2021-04-15,2021-04-22,1.782
2021-04-16,2021-04-23,1.8142999999999994
2021-04-19,2021-04-26,1.8855000000000004
2021-04-20,2021-04-27,1.8772000000000002
2021-04-21,2021-04-28,1.8087
2021-04-22,2021-04-29,1.8315000000000001
2021-04-23,2021-04-30,1.8490000000000002
2021-04-26,2021-05-03,1.8681
2021-04-27,2021-05-04,1.893699999999999
2021-04-28,2021-05-05,1.904399999999999
2021-04-29,2021-05-06,1.9981999999999989
2021-04-30,2021-05-07,1.9343000000000004
2021-05-03,2021-05-10,1.8561999999999994
2021-05-04,2021-05-11,1.843399999999999
2021-05-05,2021-05-12,1.8552
2021-05-06,2021-05-14,1.834299999999999
2021-05-07,2021-05-18,1.8695000000000004
2021-05-10,2021-05-19,1.9541000000000004
2021-05-11,2021-05-20,1.9291999999999998
2021-05-12,2021-05-21,1.8985000000000003
2021-05-14,2021-05-25,1.9175000000000004
2021-05-18,2021-05-26,1.9802
2021-05-19,2021-05-27,1.8971
2021-05-20,2021-05-28,1.8322000000000003
2021-05-21,2021-05-31,1.8510999999999989
2021-05-25,2021-06-01,1.8582
2021-05-26,2021-06-02,1.8495999999999988
2021-05-27,2021-06-03,1.8141999999999996
2021-05-28,2021-06-04,1.7890999999999995
2021-05-31,2021-06-07,1.7973999999999997
2021-06-01,2021-06-08,1.9013999999999989
2021-06-02,2021-06-09,1.8520000000000003
2021-06-03,2021-06-10,1.8437999999999999
2021-06-04,2021-06-11,1.790799999999999
2021-06-07,2021-06-14,1.9103999999999992
2021-06-08,2021-06-15,1.924199999999999
2021-06-09,2021-06-16,1.9298000000000002
2021-06-10,2021-06-17,1.866299999999999
2021-06-11,2021-06-18,1.8567
2021-06-14,2021-06-21,1.8477999999999994
2021-06-15,2021-06-22,1.8453999999999997
2021-06-16,2021-06-23,1.8247
2021-06-17,2021-06-24,1.6297999999999995
2021-06-18,2021-06-25,1.5266000000000002
2021-06-21,2021-06-28,1.5379000000000005
2021-06-22,2021-06-29,1.58
2021-06-23,2021-06-30,1.6606000000000005
2021-06-24,2021-07-01,1.6486
2021-06-25,2021-07-02,1.6904000000000003
2021-06-28,2021-07-05,1.6280999999999999
2021-06-29,2021-07-06,1.6013000000000002
2021-06-30,2021-07-07,1.613199999999999
2021-07-01,2021-07-08,1.5806000000000004
2021-07-02,2021-07-09,1.513399999999999
2021-07-05,2021-07-12,1.5951000000000004
2021-07-06,2021-07-13,1.5434
2021-07-07,2021-07-14,1.5107999999999997
2021-07-08,2021-07-15,1.3754999999999988
2021-07-09,2021-07-16,1.4562999999999988
2021-07-12,2021-07-19,1.4582999999999995
2021-07-13,2021-07-20,1.4687999999999999
2021-07-14,2021-07-21,1.4253999999999998
2021-07-15,2021-07-22,1.3821999999999992
2021-07-16,2021-07-23,1.3706999999999994
2021-07-19,2021-07-26,1.216099999999999
2021-07-20,2021-07-27,1.1557999999999993
2021-07-21,2021-07-28,1.1843000000000004
2021-07-22,2021-07-29,1.3575
2021-07-23,2021-07-30,1.3285999999999998
2021-07-26,2021-08-02,1.3262
2021-07-27,2021-08-03,1.330499999999999
2021-07-28,2021-08-04,1.293899999999999
2021-07-29,2021-08-05,1.4135999999999989
2021-07-30,2021-08-06,1.392199999999999
2021-08-02,2021-08-09,1.3792999999999989
2021-08-03,2021-08-10,1.392999999999999
2021-08-04,2021-08-11,1.3577999999999992
2021-08-05,2021-08-12,1.3613999999999997
2021-08-06,2021-08-13,1.3445999999999998
2021-08-09,2021-08-16,1.2544000000000004
2021-08-10,2021-08-17,1.2422000000000004
2021-08-11,2021-08-18,1.250399999999999
2021-08-12,2021-08-19,1.3338999999999999
2021-08-13,2021-08-20,1.3536000000000001
2021-08-16,2021-08-23,1.3338
2021-08-17,2021-08-24,1.3355999999999995
2021-08-18,2021-08-25,1.2821999999999996
2021-08-19,2021-08-26,1.1564999999999994
2021-08-20,2021-08-27,1.0900999999999996
2021-08-23,2021-08-30,1.2228999999999992
2021-08-24,2021-08-31,1.3134999999999994
2021-08-25,2021-09-01,1.3224999999999998
2021-08-26,2021-09-02,1.3667999999999996
2021-08-27,2021-09-03,1.3658000000000001
2021-08-30,2021-09-06,1.4955999999999996
2021-08-31,2021-09-07,1.5024999999999995
2021-09-01,2021-09-08,1.4871999999999996
2021-09-02,2021-09-09,1.4826999999999995
2021-09-03,2021-09-10,1.5185999999999993
2021-09-06,2021-09-13,1.5136000000000003
2021-09-07,2021-09-14,1.4886
2021-09-08,2021-09-15,1.4931
2021-09-09,2021-09-16,1.5013000000000005
2021-09-10,2021-09-17,1.5558999999999994
2021-09-13,2021-09-20,1.5234000000000005
2021-09-14,2021-09-21,1.5602
2021-09-15,2021-09-22,1.5951000000000004
2021-09-16,2021-09-23,1.5611999999999995
2021-09-17,2021-09-24,1.5808999999999997
2021-09-20,2021-09-27,1.4259000000000004
2021-09-21,2021-09-28,1.4972999999999992
2021-09-22,2021-09-29,1.5383999999999993
2021-09-23,2021-09-30,1.562899999999999
2021-09-24,2021-10-01,1.5633
2021-09-27,2021-10-04,1.5678999999999998
2021-09-28,2021-10-05,1.5219000000000005
2021-09-29,2021-10-06,1.4689999999999994
2021-09-30,2021-10-07,1.3935999999999993
2021-10-01,2021-10-08,1.5341000000000005
2021-10-04,2021-10-11,1.5981000000000005
2021-10-05,2021-10-12,1.6259999999999994
2021-10-06,2021-10-13,1.575099999999999
2021-10-07,2021-10-14,1.5762999999999998
2021-10-08,2021-10-15,1.6275999999999993
2021-10-11,2021-10-18,1.6290999999999993
2021-10-12,2021-10-19,1.6386000000000003
2021-10-13,2021-10-20,1.6484000000000005
2021-10-14,2021-10-21,1.7317999999999998
2021-10-15,2021-10-22,1.7578999999999994
2021-10-18,2021-10-25,1.7577999999999996
2021-10-19,2021-10-26,1.8205999999999989
2021-10-20,2021-10-27,1.7895000000000003
2021-10-21,2021-10-28,1.8312999999999988
2021-10-22,2021-10-29,1.8255
2021-10-25,2021-11-01,1.8040000000000003
2021-10-26,2021-11-02,1.838099999999999
2021-10-27,2021-11-03,1.7908999999999988
2021-10-28,2021-11-04,1.764899999999999
2021-10-29,2021-11-05,1.8001000000000005
2021-11-01,2021-11-08,1.7626999999999988
2021-11-02,2021-11-09,1.7332
2021-11-03,2021-11-10,1.6554000000000002
2021-11-04,2021-11-11,1.6504999999999992
2021-11-05,2021-11-12,1.5884999999999998
2021-11-08,2021-11-15,1.644499999999999
2021-11-09,2021-11-16,1.6593999999999998
2021-11-10,2021-11-17,1.620099999999999
2021-11-11,2021-11-18,1.472999999999999
2021-11-12,2021-11-19,1.4802
2021-11-15,2021-11-22,1.506499999999999
2021-11-16,2021-11-23,1.4757999999999996
2021-11-17,2021-11-24,1.4329999999999998
2021-11-18,2021-11-25,1.4000000000000004
2021-11-19,2021-11-26,1.2571999999999992
2021-11-22,2021-11-29,1.2422000000000004
2021-11-23,2021-11-30,1.227599999999999
2021-11-24,2021-12-01,1.2254000000000005
2021-11-25,2021-12-02,1.2037999999999993
2021-11-26,2021-12-03,1.1729000000000003
2021-11-29,2021-12-06,1.1142000000000003
2021-11-30,2021-12-07,1.1258999999999997
2021-12-01,2021-12-08,1.1397999999999993
2021-12-02,2021-12-09,1.0921000000000003
2021-12-03,2021-12-10,1.0611999999999995
2021-12-06,2021-12-13,1.0518999999999998
2021-12-07,2021-12-14,1.1195000000000004
2021-12-08,2021-12-15,1.2370999999999999
2021-12-09,2021-12-16,1.1944
2021-12-10,2021-12-17,1.1831999999999994
2021-12-13,2021-12-20,1.1639
2021-12-14,2021-12-21,1.1109999999999989
2021-12-15,2021-12-22,1.0907
2021-12-16,2021-12-23,1.2222999999999988
2021-12-17,2021-12-27,1.1889000000000003
2021-12-20,2021-12-28,1.1318000000000001
2021-12-21,2021-12-29,1.187199999999999
2021-12-22,2021-12-30,1.2693999999999992
2021-12-23,2021-12-31,1.3207000000000004
2021-12-27,2022-01-03,1.2964000000000002
2021-12-28,2022-01-04,1.3711000000000002
2021-12-29,2022-01-05,1.3354999999999997
2021-12-30,2022-01-06,1.3756000000000004
2021-12-31,2022-01-07,1.3529999999999998
2022-01-03,2022-01-10,1.3645999999999994
2022-01-04,2022-01-11,1.2941000000000003
2022-01-05,2022-01-12,1.3666999999999998
2022-01-06,2022-01-13,1.3035999999999994
2022-01-07,2022-01-14,1.2957999999999998
2022-01-10,2022-01-17,1.3146000000000004
2022-01-11,2022-01-18,1.3363999999999994
2022-01-12,2022-01-19,1.4414999999999996
2022-01-13,2022-01-20,1.5069
2022-01-14,2022-01-21,1.4484999999999992
2022-01-17,2022-01-24,1.4358000000000004
2022-01-18,2022-01-25,1.4069000000000003
2022-01-19,2022-01-26,1.4137000000000004
2022-01-20,2022-01-27,1.3896999999999995
2022-01-21,2022-01-28,1.3141999999999996
2022-01-24,2022-01-31,1.181099999999999
2022-01-25,2022-02-01,1.1747999999999994
2022-01-26,2022-02-02,1.294599999999999
2022-01-27,2022-02-03,1.2204999999999995
2022-01-28,2022-02-04,1.1707999999999998
2022-01-31,2022-02-07,1.2010000000000005
2022-02-01,2022-02-08,1.323599999999999
2022-02-02,2022-02-09,1.408999999999999
2022-02-03,2022-02-10,1.3521999999999998
2022-02-04,2022-02-11,1.4072999999999993
2022-02-07,2022-02-14,1.3789999999999996
2022-02-08,2022-02-15,1.3401999999999994
2022-02-09,2022-02-16,1.376199999999999
2022-02-10,2022-02-17,1.3697999999999997
2022-02-11,2022-02-18,1.3493999999999993
2022-02-14,2022-02-21,1.274099999999999
2022-02-15,2022-02-22,1.2791999999999994
2022-02-16,2022-02-23,1.2826000000000004
2022-02-17,2022-02-24,1.2696000000000005
2022-02-18,2022-02-25,1.235899999999999
2022-02-21,2022-02-28,1.1991999999999994
2022-02-22,2022-03-01,1.2659000000000002
2022-02-23,2022-03-02,1.3276000000000003
2022-02-24,2022-03-03,1.1356000000000002
2022-02-25,2022-03-04,1.2782999999999998
2022-02-28,2022-03-07,1.290799999999999
2022-03-01,2022-03-08,1.3390000000000004
2022-03-02,2022-03-09,1.2739999999999991
2022-03-03,2022-03-10,1.2866999999999997
2022-03-04,2022-03-11,1.172699999999999
2022-03-07,2022-03-14,1.1475999999999988
2022-03-08,2022-03-15,1.1818999999999988
2022-03-09,2022-03-16,1.2594999999999992
2022-03-10,2022-03-17,1.2234999999999996
2022-03-11,2022-03-18,1.2522000000000002
2022-03-14,2022-03-21,1.1770999999999994
2022-03-15,2022-03-22,1.2113999999999994
2022-03-16,2022-03-23,1.2594999999999992
2022-03-17,2022-03-24,1.3224999999999998
2022-03-18,2022-03-25,1.3660999999999994
2022-03-21,2022-03-28,1.4230999999999998
2022-03-22,2022-03-29,1.4429999999999996
2022-03-23,2022-03-30,1.394499999999999
2022-03-24,2022-03-31,1.5257000000000005
2022-03-25,2022-04-01,1.5190000000000001
2022-03-28,2022-04-04,1.4979999999999993
2022-03-29,2022-04-05,1.5124999999999993
2022-03-30,2022-04-06,1.5082000000000004
2022-03-31,2022-04-07,1.4245
2022-04-01,2022-04-08,1.4293999999999993
2022-04-04,2022-04-11,1.4954999999999998
2022-04-05,2022-04-12,1.475299999999999
2022-04-06,2022-04-13,1.427299999999999
2022-04-07,2022-04-19,1.415099999999999
2022-04-08,2022-04-20,1.418099999999999
2022-04-11,2022-04-21,1.4130000000000003
2022-04-12,2022-04-22,1.3890999999999991
2022-04-13,2022-04-25,1.3331999999999997
2022-04-19,2022-04-26,1.3574000000000002
2022-04-20,2022-04-27,1.3596000000000004
2022-04-21,2022-04-28,1.3739999999999988
2022-04-22,2022-04-29,1.2738999999999994
2022-04-25,2022-05-02,1.1441
2022-04-26,2022-05-03,0.996599999999999
2022-04-27,2022-05-04,0.9276
2022-04-28,2022-05-05,0.7312999999999992
2022-04-29,2022-05-06,0.9195999999999991
2022-05-02,2022-05-09,0.7417999999999996
2022-05-03,2022-05-10,0.7852999999999994
2022-05-04,2022-05-11,0.7675999999999998
2022-05-05,2022-05-12,0.8552999999999997
2022-05-06,2022-05-13,0.7297999999999991
2022-05-09,2022-05-16,0.6465999999999994
2022-05-10,2022-05-18,0.47799999999999976
2022-05-11,2022-05-19,0.5265000000000004
2022-05-12,2022-05-20,0.2859999999999996
2022-05-13,2022-05-23,0.34639999999999915
2022-05-16,2022-05-24,0.36739999999999995
2022-05-18,2022-05-25,0.46749999999999936
2022-05-19,2022-05-27,0.37650000000000006
2022-05-20,2022-05-30,0.4702000000000002
2022-05-23,2022-05-31,0.5541999999999998
2022-05-24,2022-06-01,0.5745000000000005
2022-05-25,2022-06-02,0.5343
2022-05-27,2022-06-03,0.678799999999999
2022-05-30,2022-06-07,0.7654999999999994
2022-05-31,2022-06-08,0.7462
2022-06-01,2022-06-09,0.7961999999999989
2022-06-02,2022-06-10,0.7405999999999988
2022-06-03,2022-06-13,0.7567000000000004
2022-06-07,2022-06-14,0.6204000000000001
2022-06-08,2022-06-15,0.730599999999999
2022-06-09,2022-06-16,0.694799999999999
2022-06-10,2022-06-17,0.5774999999999988
2022-06-13,2022-06-20,0.29940000000000033
2022-06-14,2022-06-21,0.22739999999999938
2022-06-15,2022-06-22,0.21480000000000032
2022-06-16,2022-06-23,0.11589999999999989
2022-06-17,2022-06-24,0.20429999999999993
2022-06-20,2022-06-27,0.27559999999999896
2022-06-21,2022-06-28,0.3825000000000003
2022-06-22,2022-06-29,0.18810000000000038
2022-06-23,2022-06-30,0.18960000000000043
